Latitude,Longitude,Timestep
57.015682,9.985303,335901
57.015675,9.985305,336003
57.015675,9.985305,336104
57.015675,9.985305,336201
57.015675,9.985305,336301
57.015675,9.985305,336402
57.015675,9.985305,336505
57.015675,9.985305,336604
57.015675,9.985305,336703
57.015675,9.985307,336804
57.015675,9.985307,336905
57.015675,9.985307,337004
57.015675,9.985307,337106
57.015675,9.985307,337200
57.015675,9.985307,337300
57.015675,9.985308,337401
57.015675,9.985308,337498
57.015675,9.985308,337601
57.015675,9.985308,337701
57.015675,9.985311,337802
57.015675,9.985311,337904
57.015675,9.985311,338003
57.015675,9.985311,338102
57.015675,9.985311,338209
57.015675,9.985311,338306
57.015675,9.985312,338404
57.015667,9.985312,338507
57.015667,9.985312,338604
57.015667,9.985312,338704
57.015667,9.985312,338806
57.015667,9.985312,338907
57.015667,9.985312,339003
57.015667,9.985312,339103
57.015667,9.985312,339204
57.015667,9.985312,339305
57.015667,9.985312,339403
57.015667,9.985312,339505
57.015667,9.985312,339604
57.015667,9.985312,339707
57.015667,9.985313,339804
57.015667,9.985313,339905
57.015667,9.985313,340003
57.015667,9.985313,340104
57.015667,9.985313,340204
57.015667,9.985313,340305
57.015667,9.985313,340404
57.015667,9.985313,340504
57.015667,9.985313,340604
57.015667,9.985313,340704
57.015667,9.985313,340804
57.015667,9.985313,340904
57.015667,9.985313,341006
57.015667,9.985313,341104
57.015667,9.985313,341204
57.015667,9.985313,341303
57.015667,9.985313,341404
57.015667,9.985313,341505
57.015667,9.985313,341603
57.015667,9.985313,341705
57.015667,9.985313,341804
57.015667,9.985315,341906
57.015667,9.985315,342004
57.015667,9.985315,342105
57.015667,9.985315,342204
57.015667,9.985315,342302
57.015667,9.985315,342401
57.015667,9.985313,342501
57.015667,9.985313,342601
57.015667,9.985313,342701
57.015663,9.985313,342802
57.015667,9.985313,342901
57.015667,9.985313,343003
57.015667,9.985313,343103
57.015667,9.985312,343205
57.015667,9.985312,343305
57.015667,9.985311,343405
57.015667,9.985311,343504
57.015667,9.985311,343604
57.015667,9.985311,343704
57.015667,9.985311,343804
57.015667,9.985311,343903
57.015667,9.985308,344003
57.015667,9.985308,344103
57.015667,9.985308,344203
57.015667,9.985308,344302
57.015667,9.985307,344404
57.015667,9.985307,344502
57.015667,9.985307,344604
57.015667,9.985307,344703
57.015667,9.985307,344795
57.015667,9.985307,344895
57.015667,9.985307,344997
57.015667,9.985307,345095
57.015667,9.985307,345203
57.015667,9.985307,345305
57.015667,9.985307,345404
57.015667,9.985307,345505
57.015667,9.985307,345602
57.015667,9.985307,345700
57.015667,9.985307,345794
57.015667,9.985307,345901
57.015667,9.985307,346001
57.015667,9.985307,346102
57.015667,9.985307,346197
57.015667,9.985307,346302
57.015667,9.985307,346405
57.015667,9.985307,346503
57.015667,9.985307,346603
57.015667,9.985307,346703
57.015667,9.985307,346803
57.015667,9.985307,346903
57.015667,9.985307,347002
57.015667,9.985307,347101
57.015667,9.985307,347203
57.015667,9.985307,347302
57.015667,9.985307,347402
57.015667,9.985307,347503
57.015667,9.985307,347601
57.015667,9.985307,347704
57.015667,9.985307,347802
57.015667,9.985307,347904
57.015667,9.985307,348002
57.015667,9.985307,348098
57.015667,9.985307,348195
57.015667,9.985307,348295
57.015667,9.985307,348395
57.015667,9.985307,348496
57.015667,9.985307,348595
57.015667,9.985307,348702
57.015667,9.985307,348801
57.015667,9.985307,348903
57.015667,9.985307,349002
57.015667,9.985307,349095
57.015667,9.985307,349196
57.015667,9.985307,349295
57.015667,9.985307,349395
57.015667,9.985307,349495
57.015667,9.985307,349595
57.015667,9.985307,349695
57.015667,9.985307,349795
57.015667,9.985307,349895
57.015667,9.985307,349995
57.015667,9.985307,350096
57.015667,9.985307,350197
57.015667,9.985307,350295
57.015667,9.985307,350395
57.015667,9.985307,350501
57.015667,9.985307,350602
57.015667,9.985307,350701
57.015667,9.985307,350802
57.015667,9.985307,350902
57.015667,9.985307,350995
57.015667,9.985307,351095
57.015667,9.985307,351194
57.015667,9.985307,351296
57.015667,9.985307,351403
57.015667,9.985307,351505
57.015667,9.985307,351603
57.015667,9.985307,351705
57.015667,9.985307,351803
57.015667,9.985307,351903
57.015667,9.985307,352003
57.015667,9.985307,352103
57.015667,9.985307,352204
57.015667,9.985307,352304
57.015667,9.985307,352404
57.015667,9.985307,352505
57.015667,9.985307,352604
57.015667,9.985307,352705
57.015667,9.985307,352804
57.015667,9.985307,352903
57.015667,9.985307,353005
57.015667,9.985307,353106
57.015667,9.985307,353205
57.015667,9.985307,353305
57.015667,9.985307,353404
57.015667,9.985307,353504
57.015667,9.985307,353604
57.015667,9.985307,353705
57.015667,9.985307,353804
57.015667,9.985307,353904
57.015667,9.985307,354004
57.015667,9.985307,354105
57.015667,9.985307,354205
57.015667,9.985307,354304
57.015667,9.985307,354405
57.015667,9.985307,354503
57.015667,9.985307,354602
57.015667,9.985307,354704
57.015667,9.985307,354804
57.015667,9.985307,354905
57.015667,9.985307,355004
57.015667,9.985307,355105
57.015667,9.985307,355205
57.015667,9.985307,355303
57.015667,9.985307,355403
57.015667,9.985307,355503
57.015667,9.985307,355603
57.015667,9.985307,355703
57.015667,9.985307,355804
57.015667,9.985307,355903
57.015667,9.985307,356003
57.015667,9.985307,356103
57.015667,9.985307,356206
57.015667,9.985307,356304
57.015667,9.985307,356404
57.015667,9.985307,356503
57.015667,9.985307,356601
57.015667,9.985307,356704
57.015667,9.985307,356802
57.015667,9.985307,356901
57.015667,9.985307,356996
57.015667,9.985307,357105
57.015667,9.985307,357203
57.015667,9.985307,357305
57.015667,9.985307,357407
57.015667,9.985307,357504
57.015667,9.985307,357604
57.015667,9.985307,357703
57.015667,9.985307,357802
57.015667,9.985307,357901
57.015667,9.985307,358003
57.015667,9.985307,358101
57.015667,9.985307,358204
57.015667,9.985307,358301
57.015667,9.985307,358401
57.015667,9.985307,358501
57.015667,9.985307,358602
57.015667,9.985307,358702
57.015667,9.985307,358802
57.015667,9.985307,358901
57.015667,9.985307,359004
57.015667,9.985307,359102
57.015667,9.985307,359201
57.015667,9.985307,359301
57.015667,9.985307,359403
57.015667,9.985307,359501
57.015667,9.985307,359602
57.015667,9.985307,359705
57.015667,9.985307,359801
57.015667,9.985307,359902
57.015667,9.985307,360003
57.015667,9.985307,360101
57.015667,9.985307,360202
57.015667,9.985307,360296
57.015667,9.985307,360403
57.015667,9.985307,360502
57.015667,9.985307,360601
57.015667,9.985307,360702
57.015667,9.985307,360802
57.015667,9.985307,360900
57.015667,9.985307,361002
57.015667,9.985307,361101
57.015667,9.985307,361195
57.015667,9.985307,361302
57.015667,9.985307,361402
57.015667,9.985307,361503
57.015667,9.985307,361601
57.015667,9.985307,361702
57.015667,9.985307,361801
57.015667,9.985307,361901
57.015667,9.985307,362002
57.015667,9.985307,362103
57.015667,9.985307,362204
57.015667,9.985307,362294
57.015667,9.985307,362395
57.015667,9.985307,362496
57.015667,9.985307,362601
57.015667,9.985307,362701
57.015667,9.985307,362802
57.015667,9.985307,362903
57.015667,9.985307,363002
57.015667,9.985307,363101
57.015667,9.985307,363202
57.015667,9.985307,363303
57.015667,9.985307,363400
57.015667,9.985307,363502
57.015667,9.985307,363602
57.015667,9.985307,363695
57.015667,9.985307,363795
57.015667,9.985307,363895
57.015667,9.985307,363994
57.015667,9.985307,364095
57.015667,9.985307,364201
57.015667,9.985307,364295
57.015667,9.985307,364395
57.015667,9.985307,364503
57.015667,9.985307,364602
57.015667,9.985307,364701
57.015667,9.985307,364802
57.015667,9.985307,364901
57.015667,9.985307,365002
57.015667,9.985307,365101
57.015667,9.985307,365202
57.015667,9.985307,365301
57.015667,9.985307,365401
57.015667,9.985307,365503
57.015667,9.985307,365603
57.015667,9.985307,365701
57.015667,9.985307,365802
57.015667,9.985307,365901
57.015667,9.985307,366003
57.015667,9.985307,366101
57.015667,9.985307,366203
57.015667,9.985307,366302
57.015667,9.985307,366402
57.015667,9.985307,366501
57.015667,9.985307,366595
57.015667,9.985307,366701
57.015667,9.985307,366801
57.015667,9.985307,366901
57.015667,9.985307,367002
57.015667,9.985307,367103
57.015667,9.985307,367202
57.015667,9.985307,367295
57.015667,9.985307,367395
57.015667,9.985307,367494
57.015667,9.985307,367594
57.015667,9.985307,367695
57.015667,9.985307,367796
57.015667,9.985307,367902
57.015667,9.985307,368002
57.015667,9.985307,368102
57.015667,9.985307,368202
57.015667,9.985307,368302
57.015667,9.985307,368401
57.015667,9.985307,368497
57.015667,9.985307,368595
57.015667,9.985307,368695
57.015667,9.985307,368795
57.015667,9.985307,368902
57.015667,9.985307,369002
57.015667,9.985307,369101
57.015667,9.985307,369202
57.015667,9.985307,369303
57.015667,9.985307,369403
57.015667,9.985307,369495
57.015667,9.985307,369595
57.015667,9.985307,369702
57.015667,9.985307,369802
57.015667,9.985307,369901
57.015667,9.985307,370001
57.015667,9.985307,370095
57.015720,9.985172,370196
57.015720,9.985172,370302
57.015720,9.985172,370402
57.015720,9.985169,370503
57.015720,9.985169,370603
57.015720,9.985169,370702
57.015720,9.985169,370802
57.015720,9.985169,370903
57.015720,9.985169,371002
57.015720,9.985169,371102
57.015720,9.985169,371202
57.015720,9.985169,371302
57.015720,9.985169,371402
57.015720,9.985169,371502
57.015720,9.985169,371601
57.015720,9.985169,371701
57.015720,9.985169,371801
57.015720,9.985169,371896
57.015720,9.985169,372002
57.015720,9.985169,372094
57.015720,9.985169,372194
57.015720,9.985169,372296
57.015720,9.985169,372396
57.015720,9.985169,372495
57.015720,9.985169,372595
57.015720,9.985169,372695
57.015720,9.985169,372794
57.015720,9.985169,372902
57.015720,9.985169,373002
57.015720,9.985169,373102
57.015720,9.985169,373195
57.015720,9.985169,373294
57.015720,9.985169,373395
57.015720,9.985169,373495
57.015720,9.985169,373595
57.015720,9.985169,373695
57.015720,9.985169,373795
57.015720,9.985169,373896
57.015720,9.985169,373995
57.015720,9.985169,374096
57.015720,9.985169,374196
57.015720,9.985169,374295
57.015720,9.985169,374395
57.015720,9.985169,374496
57.015720,9.985169,374595
57.015720,9.985169,374701
57.015720,9.985169,374795
57.015720,9.985169,374895
57.015720,9.985169,374995
57.015720,9.985169,375102
57.015720,9.985169,375195
57.015720,9.985169,375295
57.015720,9.985169,375394
57.015720,9.985169,375494
57.015720,9.985169,375594
57.015720,9.985169,375694
57.015720,9.985169,375795
57.015720,9.985169,375894
57.015720,9.985169,375996
57.015720,9.985169,376095
57.015720,9.985169,376195
57.015720,9.985169,376294
57.015720,9.985169,376396
57.015720,9.985169,376494
57.015720,9.985169,376594
57.015720,9.985169,376695
57.015720,9.985169,376794
57.015720,9.985169,376895
57.015720,9.985169,376994
57.015720,9.985169,377093
57.015720,9.985169,377194
57.015720,9.985169,377295
57.015720,9.985169,377394
57.015720,9.985169,377494
57.015720,9.985169,377593
57.015720,9.985169,377695
57.015720,9.985169,377793
57.015720,9.985169,377894
57.015720,9.985169,377994
57.015720,9.985169,378095
57.015720,9.985169,378197
57.015720,9.985169,378294
57.015720,9.985169,378394
57.015720,9.985169,378494
57.015720,9.985169,378594
57.015720,9.985169,378693
57.015720,9.985169,378793
57.015720,9.985169,378895
57.015720,9.985169,378995
57.015720,9.985169,379094
57.015720,9.985169,379194
57.015720,9.985169,379293
57.015720,9.985169,379395
57.015720,9.985169,379495
57.015720,9.985169,379594
57.015720,9.985169,379694
57.015720,9.985169,379793
57.015720,9.985169,379894
57.015720,9.985169,379993
57.015720,9.985169,380093
57.015720,9.985169,380194
57.015720,9.985169,380293
57.015720,9.985169,380394
57.015720,9.985169,380493
57.015720,9.985169,380593
57.015720,9.985169,380693
57.015720,9.985169,380793
57.015720,9.985169,380893
57.015720,9.985169,380993
57.015720,9.985169,381093
57.015720,9.985169,381194
57.015720,9.985169,381296
57.015720,9.985169,381393
57.015720,9.985169,381494
57.015720,9.985169,381594
57.015720,9.985169,381694
57.015720,9.985169,381794
57.015720,9.985169,381893
57.015720,9.985169,381994
57.015720,9.985169,382093
57.015720,9.985169,382197
57.015720,9.985169,382293
57.015720,9.985169,382394
57.015720,9.985169,382494
57.015720,9.985169,382593
57.015720,9.985169,382696
57.015720,9.985169,382795
57.015720,9.985169,382894
57.015720,9.985169,382994
57.015720,9.985169,383094
57.015720,9.985169,383193
57.015720,9.985169,383293
57.015720,9.985169,383393
57.015720,9.985169,383493
57.015720,9.985169,383592
57.015720,9.985169,383695
57.015720,9.985169,383793
57.015720,9.985169,383893
57.015720,9.985169,383994
57.015720,9.985169,384093
57.015720,9.985169,384193
57.015720,9.985169,384293
57.015720,9.985169,384393
57.015720,9.985169,384494
57.015720,9.985169,384593
57.015720,9.985169,384696
57.015720,9.985169,384794
57.015720,9.985169,384894
57.015720,9.985169,384994
57.015720,9.985169,385095
57.015720,9.985169,385194
57.015720,9.985169,385294
57.015720,9.985169,385394
57.015720,9.985169,385495
57.015720,9.985169,385596
57.015720,9.985169,385696
57.015720,9.985169,385795
57.015720,9.985169,385894
57.015720,9.985169,385998
57.015720,9.985169,386095
57.015720,9.985169,386198
57.015720,9.985169,386295
57.015720,9.985169,386395
57.015720,9.985169,386495
57.015720,9.985169,386594
57.015720,9.985169,386695
57.015720,9.985169,386795
57.015720,9.985169,386895
57.015720,9.985169,386995
57.015720,9.985169,387095
57.015720,9.985169,387194
57.015720,9.985169,387296
57.015720,9.985169,387394
57.015720,9.985169,387494
57.015720,9.985169,387596
57.015720,9.985169,387695
57.015720,9.985169,387795
57.015720,9.985169,387895
57.015720,9.985169,387996
57.015720,9.985169,388095
57.015720,9.985169,388194
57.015720,9.985169,388295
57.015720,9.985169,388396
57.015720,9.985169,388495
57.015720,9.985169,388596
57.015720,9.985169,388696
57.015720,9.985169,388795
57.015720,9.985169,388894
57.015720,9.985169,388996
57.015720,9.985169,389094
57.015720,9.985169,389195
57.015720,9.985169,389295
57.015720,9.985169,389395
57.015720,9.985169,389494
57.015720,9.985169,389594
57.015720,9.985169,389696
57.015720,9.985169,389794
57.015720,9.985169,389894
57.015720,9.985169,389995
57.015720,9.985169,390095
57.015720,9.985169,390196
57.015720,9.985169,390295
57.015720,9.985169,390394
57.015720,9.985169,390495
57.015720,9.985169,390595
57.015720,9.985169,390694
57.015720,9.985169,390795
57.015720,9.985169,390894
57.015720,9.985169,390994
57.015720,9.985169,391095
57.015720,9.985169,391196
57.015720,9.985169,391295
57.015720,9.985169,391395
57.015720,9.985169,391495
57.015720,9.985169,391595
57.015720,9.985169,391694
57.015720,9.985169,391794
57.015720,9.985169,391893
57.015720,9.985169,391993
57.015720,9.985169,392094
57.015720,9.985169,392195
57.015720,9.985169,392294
57.015720,9.985169,392395
57.015720,9.985169,392494
57.015720,9.985169,392595
57.015720,9.985169,392693
57.015720,9.985169,392793
57.015720,9.985169,392895
57.015720,9.985169,392994
57.015720,9.985169,393095
57.015720,9.985169,393194
57.015720,9.985169,393296
57.015720,9.985169,393394
57.015720,9.985169,393495
57.015720,9.985169,393593
57.015720,9.985169,393695
57.015720,9.985169,393795
57.015720,9.985169,393896
57.015720,9.985169,393994
57.015720,9.985169,394096
57.015720,9.985169,394197
57.015720,9.985169,394293
57.015720,9.985169,394394
57.015720,9.985169,394495
57.015720,9.985169,394594
57.015720,9.985169,394694
57.015720,9.985169,394794
57.015720,9.985169,394893
57.015720,9.985169,394994
57.015720,9.985169,395095
57.015720,9.985169,395195
57.015720,9.985169,395295
57.015720,9.985169,395394
57.015720,9.985169,395494
57.015720,9.985169,395594
57.015720,9.985169,395698
57.015720,9.985169,395795
57.015720,9.985169,395896
57.015720,9.985169,395995
57.015720,9.985169,396095
57.015720,9.985169,396195
57.015720,9.985169,396294
57.015720,9.985169,396394
57.015720,9.985169,396495
57.015720,9.985169,396594
57.015720,9.985169,396694
57.015720,9.985169,396794
57.015720,9.985169,396894
57.015720,9.985169,396994
57.015720,9.985169,397096
57.015720,9.985169,397197
57.015720,9.985169,397296
57.015720,9.985169,397393
57.015720,9.985169,397494
57.015720,9.985169,397594
57.015720,9.985169,397694
57.015720,9.985169,397793
57.015720,9.985169,397894
57.015720,9.985169,397995
57.015720,9.985169,398095
57.015720,9.985169,398196
57.015720,9.985169,398296
57.015720,9.985169,398394
57.015720,9.985169,398494
57.015720,9.985169,398594
57.015720,9.985169,398694
57.015720,9.985169,398793
57.015720,9.985169,398894
57.015720,9.985169,398994
57.015720,9.985169,399094
57.015720,9.985169,399193
57.015720,9.985169,399297
57.015720,9.985169,399393
57.015720,9.985169,399494
57.015720,9.985169,399593
57.015720,9.985169,399693
57.015720,9.985169,399794
57.015720,9.985169,399894
57.015720,9.985169,399994
57.015720,9.985169,400094
57.015720,9.985169,400194
57.015720,9.985169,400294
57.015720,9.985169,400396
57.015720,9.985169,400494
57.015720,9.985169,400593
57.015720,9.985169,400694
57.015720,9.985169,400793
57.015720,9.985169,400893
57.015720,9.985169,400994
57.015720,9.985169,401094
57.015720,9.985169,401194
57.015720,9.985169,401294
57.015720,9.985169,401393
57.015720,9.985169,401494
57.015720,9.985169,401595
57.015720,9.985169,401693
57.015720,9.985169,401793
57.015720,9.985169,401894
57.015720,9.985169,401994
57.015720,9.985169,402095
57.015720,9.985169,402197
57.015720,9.985169,402294
57.015720,9.985169,402393
57.015720,9.985169,402494
57.015720,9.985169,402592
57.015720,9.985169,402693
57.015720,9.985169,402793
57.015720,9.985169,402894
57.015720,9.985169,402995
57.015720,9.985169,403095
57.015720,9.985169,403194
57.015720,9.985169,403295
57.015720,9.985169,403396
57.015720,9.985169,403494
57.015720,9.985169,403594
57.015720,9.985169,403694
57.015720,9.985169,403793
57.015720,9.985169,403893
57.015720,9.985169,403993
57.015720,9.985169,404095
57.015720,9.985169,404195
57.015720,9.985169,404295
57.015720,9.985169,404393
57.015720,9.985169,404494
57.015720,9.985169,404594
57.015720,9.985169,404694
57.015720,9.985169,404794
57.015720,9.985169,404904
57.015720,9.985169,405004
57.015720,9.985169,405094
57.015720,9.985169,405195
57.015720,9.985169,405304
57.015720,9.985169,405403
57.015720,9.985169,405497
57.015720,9.985169,405594
57.015720,9.985169,405694
57.015720,9.985169,405796
57.015720,9.985169,405896
57.015720,9.985169,405995
57.015720,9.985169,406096
57.015720,9.985169,406198
57.015720,9.985169,406294
57.015720,9.985169,406395
57.015720,9.985169,406495
57.015720,9.985169,406595
57.015720,9.985169,406694
57.015720,9.985169,406794
57.015720,9.985169,406893
57.015720,9.985169,406994
57.015720,9.985169,407093
57.015720,9.985169,407193
57.015720,9.985169,407293
57.015720,9.985169,407393
57.015720,9.985169,407493
57.015720,9.985169,407593
57.015720,9.985169,407694
57.015720,9.985169,407794
57.015720,9.985169,407894
57.015720,9.985169,407994
57.015720,9.985169,408093
57.015720,9.985169,408193
57.015720,9.985169,408293
57.015720,9.985169,408393
57.015720,9.985169,408493
57.015720,9.985169,408593
57.015720,9.985169,408693
57.015720,9.985169,408795
57.015720,9.985169,408894
57.015720,9.985169,408994
57.015720,9.985169,409094
57.015720,9.985169,409194
57.015720,9.985169,409294
57.015720,9.985169,409393
57.015720,9.985169,409493
57.015720,9.985169,409593
57.015720,9.985169,409695
57.015720,9.985169,409793
57.015720,9.985169,409893
57.015720,9.985169,409993
57.015720,9.985169,410093
57.015720,9.985169,410195
57.015720,9.985169,410293
57.015720,9.985169,410393
57.015720,9.985169,410493
57.015720,9.985169,410594
57.015720,9.985169,410694
57.015720,9.985169,410794
57.015720,9.985169,410893
57.015720,9.985169,410993
57.015720,9.985169,411093
57.015720,9.985169,411194
57.015720,9.985169,411295
57.015720,9.985169,411393
57.015720,9.985169,411494
57.015720,9.985169,411592
57.015720,9.985169,411692
57.015720,9.985169,411793
57.015720,9.985169,411894
57.015720,9.985169,411994
57.015720,9.985169,412093
57.015720,9.985169,412195
57.015720,9.985169,412293
57.015720,9.985169,412395
57.015720,9.985169,412493
57.015720,9.985169,412593
57.015720,9.985169,412693
57.015720,9.985169,412793
57.015720,9.985169,412893
57.015720,9.985169,412994
57.015720,9.985169,413093
57.015720,9.985169,413193
57.015720,9.985169,413294
57.015720,9.985169,413393
57.015720,9.985169,413493
57.015720,9.985169,413593
57.015720,9.985169,413702
57.015720,9.985169,413801
57.015720,9.985169,413895
57.015720,9.985169,413994
57.015720,9.985169,414094
57.015720,9.985169,414196
57.015720,9.985169,414294
57.015720,9.985169,414393
57.015720,9.985169,414494
57.015720,9.985169,414593
57.015720,9.985169,414694
57.015720,9.985169,414794
57.015720,9.985169,414895
57.015720,9.985169,414994
57.015720,9.985169,415095
57.015720,9.985169,415196
57.015720,9.985169,415295
57.015720,9.985169,415394
57.015720,9.985169,415494
57.015720,9.985169,415594
57.015720,9.985169,415694
57.015720,9.985169,415794
57.015720,9.985169,415893
57.015720,9.985169,415997
57.015720,9.985169,416094
57.015720,9.985169,416194
57.015720,9.985169,416294
57.015720,9.985169,416394
57.015720,9.985169,416494
57.015720,9.985169,416593
57.015720,9.985169,416695
57.015720,9.985169,416798
57.015720,9.985169,416902
57.015720,9.985169,417001
57.015720,9.985169,417093
57.015720,9.985169,417194
57.015720,9.985169,417295
57.015720,9.985169,417394
57.015720,9.985169,417495
57.015720,9.985169,417594
57.015720,9.985169,417694
57.015720,9.985169,417794
57.015720,9.985169,417895
57.015720,9.985169,417993
57.015720,9.985169,418095
57.015720,9.985169,418196
57.015720,9.985169,418295
57.015720,9.985169,418394
57.015720,9.985169,418494
57.015720,9.985169,418594
57.015720,9.985169,418694
57.015720,9.985169,418794
57.015720,9.985169,418894
57.015720,9.985169,418994
57.015720,9.985169,419094
57.015720,9.985169,419195
57.015720,9.985169,419296
57.015720,9.985169,419394
57.015720,9.985169,419494
57.015720,9.985169,419594
57.015720,9.985169,419696
57.015720,9.985169,419794
57.015720,9.985169,419895
57.015720,9.985169,419996
57.015720,9.985169,420094
57.015720,9.985169,420194
57.015720,9.985169,420294
57.015720,9.985169,420393
57.015720,9.985169,420495
57.015720,9.985169,420593
57.015720,9.985169,420693
57.015720,9.985169,420794
57.015720,9.985169,420894
57.015720,9.985169,420994
57.015720,9.985169,421095
57.015720,9.985169,421194
57.015720,9.985169,421294
57.015720,9.985169,421394
57.015720,9.985169,421495
57.015720,9.985169,421594
57.015720,9.985169,421693
57.015720,9.985169,421794
57.015720,9.985169,421895
57.015720,9.985169,421994
57.015720,9.985169,422094
57.015720,9.985169,422197
57.015720,9.985169,422294
57.015720,9.985169,422394
57.015720,9.985169,422494
57.015720,9.985169,422595
57.015720,9.985169,422695
57.015720,9.985169,422794
57.015720,9.985169,422894
57.015720,9.985169,422995
57.015720,9.985169,423094
57.015720,9.985169,423195
57.015720,9.985169,423296
57.015720,9.985169,423394
57.015720,9.985169,423494
57.015720,9.985169,423594
57.015720,9.985169,423694
57.015720,9.985169,423795
57.015720,9.985169,423894
57.015720,9.985169,423994
57.015720,9.985169,424096
57.015720,9.985169,424196
57.015720,9.985169,424294
57.015720,9.985169,424395
57.015720,9.985169,424494
57.015720,9.985169,424594
57.015720,9.985169,424694
57.015720,9.985169,424794
57.015720,9.985169,424894
57.015720,9.985169,424994
57.015720,9.985169,425093
57.015720,9.985169,425194
57.015720,9.985169,425293
57.015720,9.985169,425394
57.015720,9.985169,425494
57.015720,9.985169,425595
57.015720,9.985169,425694
57.015720,9.985169,425795
57.015720,9.985169,425895
57.015720,9.985169,425994
57.015720,9.985169,426095
57.015720,9.985169,426198
57.015720,9.985169,426294
57.015720,9.985169,426394
57.015720,9.985169,426494
57.015720,9.985169,426594
57.015720,9.985169,426694
57.015720,9.985169,426794
57.015720,9.985169,426894
57.015720,9.985169,426996
57.015720,9.985169,427094
57.015720,9.985169,427193
57.015720,9.985169,427294
57.015720,9.985169,427395
57.015720,9.985169,427495
57.015720,9.985169,427594
57.015720,9.985169,427703
57.015720,9.985169,427794
57.015720,9.985169,427895
57.015720,9.985169,428002
57.015720,9.985169,428102
57.015720,9.985169,428202
57.015720,9.985169,428294
57.015720,9.985169,428393
57.015720,9.985169,428495
57.015720,9.985169,428594
57.015720,9.985169,428694
57.015720,9.985169,428794
57.015720,9.985169,428894
57.015720,9.985169,428995
57.015720,9.985169,429095
57.015720,9.985169,429195
57.015720,9.985169,429297
57.015720,9.985169,429395
57.015720,9.985169,429495
57.015720,9.985169,429594
57.015720,9.985169,429696
57.015720,9.985169,429797
57.015720,9.985169,429895
57.015720,9.985169,429996
57.015720,9.985169,430094
57.015720,9.985169,430197
57.015720,9.985169,430294
57.015720,9.985169,430395
57.015720,9.985169,430494
57.015720,9.985169,430594
57.015720,9.985169,430695
57.015720,9.985169,430795
57.015720,9.985169,430894
57.015720,9.985169,430994
57.015720,9.985169,431094
57.015720,9.985169,431194
57.015720,9.985169,431293
57.015720,9.985169,431395
57.015720,9.985169,431496
57.015720,9.985169,431594
57.015720,9.985169,431702
57.015720,9.985169,431801
57.015720,9.985169,431900
57.015720,9.985169,432000
57.015720,9.985169,432100
57.015720,9.985169,432200
57.015720,9.985169,432293
57.015720,9.985169,432401
57.015720,9.985169,432494
57.015720,9.985169,432602
57.015720,9.985169,432694
57.015720,9.985169,432794
57.015720,9.985169,432896
57.015720,9.985169,432996
57.015720,9.985169,433094
57.015720,9.985169,433195
57.015720,9.985169,433297
57.015720,9.985169,433394
57.015720,9.985169,433494
57.015720,9.985169,433593
57.015720,9.985169,433694
57.015720,9.985169,433794
57.015720,9.985169,433900
57.015720,9.985169,433994
57.015720,9.985169,434100
57.015720,9.985169,434203
57.015720,9.985169,434294
57.015720,9.985169,434402
57.015720,9.985169,434501
57.015720,9.985169,434601
57.015720,9.985169,434694
57.015720,9.985169,434794
57.015720,9.985169,434894
57.015720,9.985169,434994
57.015720,9.985169,435093
57.015720,9.985169,435194
57.015720,9.985169,435295
57.015720,9.985169,435394
57.015720,9.985169,435494
57.015720,9.985169,435594
57.015720,9.985169,435694
57.015720,9.985169,435794
57.015720,9.985169,435895
57.015720,9.985169,435994
57.015720,9.985169,436094
57.015720,9.985169,436194
57.015720,9.985169,436299
57.015720,9.985169,436394
57.015720,9.985169,436494
57.015720,9.985169,436594
57.015720,9.985169,436694
57.015720,9.985169,436793
57.015720,9.985169,436893
57.015720,9.985169,436994
57.015720,9.985169,437094
57.015720,9.985169,437194
57.015720,9.985169,437293
57.015720,9.985169,437395
57.015720,9.985169,437495
57.015720,9.985169,437594
57.015720,9.985169,437696
57.015720,9.985169,437794
57.015720,9.985169,437895
57.015720,9.985169,437994
57.015720,9.985169,438100
57.015720,9.985169,438197
57.015720,9.985169,438294
57.015720,9.985169,438394
57.015720,9.985169,438494
57.015720,9.985169,438594
57.015720,9.985169,438694
57.015720,9.985169,438794
57.015720,9.985169,438895
57.015720,9.985169,438994
57.015720,9.985169,439094
57.015720,9.985169,439195
57.015720,9.985169,439295
57.015720,9.985169,439394
57.015720,9.985169,439494
57.015720,9.985169,439594
57.015720,9.985169,439695
57.015720,9.985169,439794
57.015720,9.985169,439894
57.015720,9.985169,439994
57.015720,9.985169,440094
57.015720,9.985169,440194
57.015720,9.985169,440295
57.015720,9.985169,440395
57.015720,9.985169,440494
57.015720,9.985169,440594
57.015720,9.985169,440694
57.015720,9.985169,440794
57.015720,9.985169,440894
57.015720,9.985169,440994
57.015720,9.985169,441094
57.015720,9.985169,441194
57.015720,9.985169,441295
57.015720,9.985169,441395
57.015720,9.985169,441495
57.015720,9.985169,441595
57.015720,9.985169,441694
57.015720,9.985169,441794
57.015720,9.985169,441894
57.015720,9.985169,441994
57.015720,9.985169,442094
57.015720,9.985169,442199
57.015720,9.985169,442296
57.015720,9.985169,442395
57.015720,9.985169,442494
57.015720,9.985169,442594
57.015720,9.985169,442695
57.015720,9.985169,442793
57.015720,9.985169,442893
57.015720,9.985169,442994
57.015720,9.985169,443095
57.015720,9.985169,443195
57.015720,9.985169,443295
