57.0153617,9.9853283,200521
57.0153533,9.9853417,201522
57.0153483,9.9853600,202523
57.0153450,9.9853767,203524
57.0153783,9.9854283,204525
57.0153817,9.9854533,205526
57.0153783,9.9854733,206527
57.0153783,9.9854917,207528
57.0153750,9.9855133,208529
57.0153967,9.9855550,209530
57.0154250,9.9856067,210531
57.0154333,9.9856333,211532
57.0154250,9.9856417,212533
57.0154150,9.9856417,213534
57.0153967,9.9856467,214535
57.0153800,9.9856433,215536
57.0153667,9.9856367,216537
57.0153533,9.9856350,217538
57.0153350,9.9856333,218539
57.0153217,9.9856350,219540
57.0153050,9.9856317,220541
57.0152933,9.9856300,221542
57.0152750,9.9856300,222543
57.0152583,9.9856367,223544
57.0152417,9.9856367,224545
57.0152267,9.9856333,225546
57.0152150,9.9856300,226547
57.0152000,9.9856283,227548
57.0151933,9.9856083,228549
57.0151850,9.9855983,229550
57.0151683,9.9855983,230551
57.0151533,9.9856000,231552
57.0151400,9.9856017,232553
57.0151267,9.9855983,233554
57.0151150,9.9855967,234555
57.0150983,9.9856000,235556
57.0150883,9.9856000,236557
57.0150783,9.9856000,237558
57.0150683,9.9855967,238559
57.0150583,9.9855900,239560
57.0150533,9.9855900,240561
57.0150450,9.9855850,241562
57.0150350,9.9855883,242563
57.0150183,9.9855917,243564
57.0150083,9.9855900,244565
57.0149950,9.9855950,245566
57.0149850,9.9855950,246567
57.0149800,9.9855950,247568
57.0149733,9.9855967,248569
57.0149717,9.9856083,249570
57.0149683,9.9856317,250571
57.0149567,9.9856533,251572
57.0149583,9.9856750,252573
57.0149567,9.9856983,253574
57.0149550,9.9857200,254575
57.0149550,9.9857400,255576
57.0149317,9.9857667,256577
57.0149167,9.9857933,257578
57.0149167,9.9858267,258579
57.0149150,9.9858550,259580
57.0149167,9.9858767,260581
57.0149150,9.9859000,261582
57.0149100,9.9859183,262583
57.0149050,9.9859300,263584
57.0149033,9.9859500,264585
57.0149033,9.9859733,265586
57.0149033,9.9859950,266587
57.0149067,9.9860167,267588
57.0149100,9.9860333,268589
57.0149133,9.9860533,269590
57.0149167,9.9860767,270591
57.0149200,9.9861017,271592
57.0149267,9.9861250,272593
57.0149300,9.9861467,273594
57.0149300,9.9861600,274595
57.0149283,9.9861650,275596
57.0149283,9.9861617,276597
57.0149283,9.9861617,277598
57.0149283,9.9861617,278599
57.0149283,9.9861617,279600
57.0149283,9.9861617,280601
57.0149133,9.9861683,281602
57.0149117,9.9861717,282603
57.0149050,9.9861717,283604
57.0149017,9.9861717,284605
57.0149000,9.9861733,285606
57.0148967,9.9861717,286607
