GPS log at 10hz
Latitude,Longitude,Timestep
570159150,99848100,428807
570159150,99848100,428906
570159150,99848100,429006
570159150,99848100,429108
570159150,99848100,429207
570159150,99848100,429307
570159150,99848100,429406
570159150,99848100,429507
570159150,99848100,429607
570159150,99848100,429707
570159150,99848100,429808
570159150,99848100,429907
570159150,99848100,430007
570159150,99848100,430108
570159150,99848100,430207
570159150,99848100,430307
570159150,99848100,430414
570159150,99848100,430507
570159150,99848100,430607
570159150,99848100,430707
570159150,99848100,430807
570159150,99848100,430907
570159150,99848100,431007
570159150,99848100,431108
570159150,99848100,431207
570159150,99848100,431307
570159150,99848100,431407
570159150,99848100,431510
570159150,99848100,431608
570159150,99848100,431707
570159150,99848100,431807
570159150,99848100,431907
570159150,99848100,432007
570159150,99848100,432108
570159150,99848100,432207
570159150,99848100,432307
570159150,99848100,432408
570159150,99848100,432507
570159150,99848100,432607
570159150,99848100,432708
570159150,99848100,432807
570159150,99848100,432907
570159150,99848100,433007
570159150,99848100,433107
570159150,99848100,433208
570159150,99848100,433307
570159150,99848100,433408
570159150,99848100,433508
570159150,99848100,433606
570159150,99848100,433707
570159150,99848100,433808
570159150,99848100,433907
570159150,99848100,434006
570159150,99848100,434107
570159150,99848100,434207
570159150,99848100,434307
570159150,99848100,434414
570159150,99848100,434507
570159150,99848100,434607
570159150,99848100,434706
570159150,99848100,434808
570159150,99848100,434907
570159150,99848100,435007
570159150,99848100,435108
570159150,99848100,435208
570159150,99848100,435306
570159150,99848100,435408
570159150,99848100,435507
570159150,99848100,435608
570159150,99848100,435707
570159150,99848100,435807
570159150,99848100,435907
570159150,99848100,436007
570159150,99848100,436107
570159150,99848100,436207
570159150,99848100,436306
570159150,99848100,436407
570159150,99848100,436507
570159150,99848100,436607
570159150,99848100,436707
570159150,99848100,436807
570159150,99848100,436907
570159150,99848100,437007
570159150,99848100,437107
570159150,99848100,437208
570159150,99848100,437307
570159150,99848100,437407
570159150,99848100,437508
570159150,99848100,437608
570159150,99848100,437707
570159150,99848100,437806
570159150,99848100,437907
570159150,99848100,438007
570159150,99848100,438107
570159150,99848100,438207
570159150,99848100,438307
570159150,99848100,438413
570159150,99848100,438507
570159150,99848100,438607
570159150,99848100,438707
570159150,99848100,438807
570159150,99848100,438906
570159150,99848100,439007
570159150,99848100,439107
570159150,99848100,439207
570159150,99848100,439307
570159150,99848100,439406
570159150,99848100,439507
570159150,99848100,439607
570159150,99848100,439708
570159150,99848100,439806
570159150,99848100,439907
570159150,99848100,440008
570159150,99848100,440108
570159150,99848100,440207
570159150,99848100,440307
570159150,99848100,440407
570159150,99848100,440508
570159150,99848100,440607
570159150,99848100,440707
570159150,99848100,440807
570159150,99848100,440907
570159150,99848100,441008
570159150,99848100,441107
570159150,99848100,441207
570159150,99848100,441307
570159150,99848100,441408
570159150,99848100,441508
570159150,99848100,441607
570159150,99848100,441706
570159150,99848100,441807
570159150,99848100,441908
570159150,99848100,442007
570159150,99848100,442108
570159150,99848100,442207
570159150,99848100,442307
570159150,99848100,442412
570159150,99848100,442507
570159150,99848100,442607
570159150,99848100,442707
570159150,99848100,442807
570159150,99848100,442907
570159150,99848100,443008
570159150,99848100,443107
570159150,99848100,443207
570159150,99848100,443307
570159150,99848100,443407
570159150,99848100,443508
570159150,99848100,443607
570159150,99848100,443707
570159150,99848100,443807
570159150,99848100,443906
570159150,99848100,444008
570159150,99848100,444107
570159150,99848100,444206
570159150,99848100,444307
570159150,99848100,444406
570159150,99848100,444507
570159150,99848100,444608
570159150,99848100,444707
570159150,99848100,444807
570158383,99848983,444906
570158383,99848983,445007
570158383,99848983,445108
570158367,99848983,445208
570158367,99848983,445307
570158367,99848983,445408
570158367,99848983,445507
570158367,99848983,445607
570158367,99848983,445707
570158367,99848983,445807
570158367,99848983,445906
570158367,99848983,446006
570158367,99848983,446108
570158367,99848983,446207
570158367,99848983,446307
570158367,99848983,446414
570158367,99848983,446508
570158367,99848983,446607
570158367,99848983,446706
570158367,99848983,446806
570158367,99848983,446907
570158367,99848983,447008
570158367,99848983,447108
570158367,99848983,447209
570158367,99848983,447305
570158367,99848983,447407
570158367,99848983,447506
570158367,99848983,447606
570158367,99848983,447706
570158367,99848983,447807
570158367,99848983,447907
570158367,99848983,448007
570158367,99848983,448108
570158367,99848983,448207
570158367,99848983,448306
570158367,99848983,448406
570158367,99848983,448507
570158367,99848983,448607
570158367,99848983,448707
570158367,99848983,448807
570158367,99848983,448907
570158367,99848983,449006
570158367,99848983,449107
570158367,99848983,449208
570158367,99848983,449307
570158367,99848983,449407
570158367,99848983,449508
570158367,99848983,449607
570158367,99848983,449707
570158367,99848983,449807
570158367,99848983,449906
570158367,99848983,450006
570158367,99848983,450106
570158367,99848983,450206
570158367,99848983,450306
570158367,99848983,450413
570158367,99848983,450505
570158367,99848983,450607
570158367,99848983,450708
570158367,99848983,450807
570158367,99848983,450906
570158367,99848983,451007
570158367,99848983,451106
570158367,99848983,451207
570158367,99848983,451306
570158367,99848983,451407
570158367,99848983,451507
570158367,99848983,451608
570158367,99848983,451706
570158367,99848983,451807
570158367,99848983,451906
570158367,99848983,452007
570158367,99848983,452106
570158367,99848983,452207
570158367,99848983,452306
570158367,99848983,452407
570158367,99848983,452507
570158367,99848983,452607
570158367,99848983,452706
570158367,99848983,452807
570158367,99848983,452906
570158367,99848983,453006
570158367,99848983,453107
570158367,99848983,453207
570158367,99848983,453306
570158367,99848983,453407
570158367,99848983,453507
570158367,99848983,453607
570158367,99848983,453705
570158367,99848983,453807
570158367,99848983,453905
570158367,99848983,454006
570158367,99848983,454107
570158367,99848983,454207
570158367,99848983,454307
570158367,99848983,454414
570158367,99848983,454507
570158367,99848983,454606
570158367,99848983,454707
570158367,99848983,454807
570158367,99848983,454906
570158367,99848983,455006
570158367,99848983,455106
570158367,99848983,455208
570158367,99848983,455306
570158367,99848983,455406
570158367,99848983,455507
570158367,99848983,455606
570158367,99848983,455707
570158367,99848983,455807
570158367,99848983,455907
570158367,99848983,456006
570158367,99848983,456108
570158367,99848983,456206
570158367,99848983,456306
570158367,99848983,456408
570158367,99848983,456505
570158367,99848983,456606
570158367,99848983,456707
570158367,99848983,456807
570158367,99848983,456907
570158367,99848983,457007
570158367,99848983,457105
570158367,99848983,457207
570158367,99848983,457305
570158367,99848983,457407
570158367,99848983,457507
570158367,99848983,457606
570158367,99848983,457705
570158367,99848983,457806
570158367,99848983,457907
570158367,99848983,458005
570158367,99848983,458106
570158367,99848983,458206
570158367,99848983,458307
570158367,99848983,458412
570158367,99848983,458507
570158367,99848983,458606
570158367,99848983,458705
570158367,99848983,458807
570158367,99848983,458906
570158367,99848983,459006
570158367,99848983,459106
570158367,99848983,459206
570158367,99848983,459306
570158367,99848983,459405
570158367,99848983,459506
570158367,99848983,459606
570158367,99848983,459708
570158367,99848983,459806
570158367,99848983,459906
570158367,99848983,460005
570158367,99848983,460107
570158367,99848983,460206
570158367,99848983,460306
570158367,99848983,460406
570158367,99848983,460507
570158367,99848983,460607
570158367,99848983,460706
570158367,99848983,460806
570158367,99848983,460907
570158367,99848983,461006
570158367,99848983,461107
570158367,99848983,461207
570158367,99848983,461307
570158367,99848983,461407
570158367,99848983,461511
570158367,99848983,461607
570158367,99848983,461707
570158367,99848983,461807
570158367,99848983,461908
570158367,99848983,462007
570158367,99848983,462107
570158367,99848983,462207
570158367,99848983,462308
570158367,99848983,462414
570158367,99848983,462507
570158367,99848983,462607
570158367,99848983,462707
570158367,99848983,462807
570158367,99848983,462907
570158367,99848983,463007
570158367,99848983,463107
570158367,99848983,463207
570158367,99848983,463308
570158367,99848983,463407
570158367,99848983,463507
570158367,99848983,463608
570158367,99848983,463707
570158367,99848983,463807
570158367,99848983,463907
570158367,99848983,464007
570158367,99848983,464107
570158367,99848983,464208
570158367,99848983,464307
570158367,99848983,464407
570158367,99848983,464507
570158367,99848983,464606
570158367,99848983,464707
570158367,99848983,464807
570158367,99848983,464907
570158367,99848983,465007
570158367,99848983,465108
570158367,99848983,465207
570158367,99848983,465307
570158367,99848983,465407
570158367,99848983,465506
570158367,99848983,465607
570158367,99848983,465707
570158367,99848983,465807
570158367,99848983,465907
570158367,99848983,466008
570158367,99848983,466107
570158367,99848983,466207
570158367,99848983,466307
570158367,99848983,466413
570158367,99848983,466507
570158367,99848983,466607
570158367,99848983,466707
570158367,99848983,466807
570158367,99848983,466908
570158367,99848983,467007
570158367,99848983,467107
570158367,99848983,467207
570158367,99848983,467307
570158367,99848983,467408
570158367,99848983,467508
570158367,99848983,467607
570158367,99848983,467707
570158367,99848983,467808
570158367,99848983,467907
570158367,99848983,468008
570158367,99848983,468107
570158367,99848983,468207
570158367,99848983,468307
570158367,99848983,468407
570158367,99848983,468507
570158367,99848983,468607
570158367,99848983,468708
570158367,99848983,468807
570158367,99848983,468907
570158367,99848983,469007
570158367,99848983,469107
570158367,99848983,469207
570158367,99848983,469307
570158367,99848983,469407
570158367,99848983,469507
570158367,99848983,469608
570158367,99848983,469707
570158367,99848983,469807
570158367,99848983,469907
570158367,99848983,470007
570158367,99848983,470107
570158367,99848983,470207
570158367,99848983,470307
570158367,99848983,470414
570158367,99848983,470508
570158367,99848983,470607
570158367,99848983,470707
570158367,99848983,470807
570158367,99848983,470907
570158367,99848983,471007
570158367,99848983,471107
570158367,99848983,471207
570158367,99848983,471307
570158367,99848983,471408
570158367,99848983,471506
570158367,99848983,471607
570158367,99848983,471706
570158367,99848983,471807
570158367,99848983,471906
570158367,99848983,472007
570158367,99848983,472107
570158367,99848983,472207
570158367,99848983,472308
570158367,99848983,472407
570158367,99848983,472506
570158367,99848983,472607
570158367,99848983,472706
570158367,99848983,472807
570158367,99848983,472907
570158367,99848983,473007
570158367,99848983,473107
570158367,99848983,473208
570158367,99848983,473307
570158367,99848983,473407
570158367,99848983,473508
570158367,99848983,473607
570158367,99848983,473707
570158367,99848983,473807
570158367,99848983,473907
570158367,99848983,474007
570158367,99848983,474107
570158367,99848983,474207
570158367,99848983,474307
570158367,99848983,474414
570158367,99848983,474507
570158367,99848983,474608
570158367,99848983,474707
570158367,99848983,474807
570158367,99848983,474907
570158367,99848983,475008
570158367,99848983,475107
570158367,99848983,475207
570158367,99848983,475306
570158367,99848983,475407
570158367,99848983,475507
570158367,99848983,475607
570158367,99848983,475707
570158367,99848983,475807
570158367,99848983,475908
570158367,99848983,476007
570158367,99848983,476107
570158367,99848983,476207
570158367,99848983,476307
570158367,99848983,476407
570158367,99848983,476507
570158367,99848983,476607
570158367,99848983,476708
570158367,99848983,476808
570158367,99848983,476907
570158367,99848983,477007
570158367,99848983,477107
570158367,99848983,477208
570158367,99848983,477307
570158367,99848983,477407
570158367,99848983,477507
570158367,99848983,477607
570158367,99848983,477707
570158367,99848983,477807
570158367,99848983,477908
570158367,99848983,478007
570158367,99848983,478107
570158367,99848983,478207
570158367,99848983,478307
570158367,99848983,478414
570158367,99848983,478507
570158367,99848983,478606
570158367,99848983,478707
570158367,99848983,478807
570158367,99848983,478907
570158367,99848983,479007
570158367,99848983,479107
570158367,99848983,479207
570158367,99848983,479307
570158367,99848983,479407
570158367,99848983,479509
570158367,99848983,479607
570158367,99848983,479707
570158367,99848983,479806
570158367,99848983,479907
570158367,99848983,480007
570158367,99848983,480107
570158367,99848983,480206
570158367,99848983,480307
570158367,99848983,480407
570158367,99848983,480507
570158367,99848983,480607
570158367,99848983,480707
570158367,99848983,480807
570158367,99848983,480907
570158367,99848983,481007
570158367,99848983,481107
570158367,99848983,481207
570158367,99848983,481307
570158367,99848983,481407
570158367,99848983,481506
570158367,99848983,481607
570158367,99848983,481707
570158367,99848983,481807
570158367,99848983,481907
570158367,99848983,482007
570158367,99848983,482107
570158367,99848983,482207
570158367,99848983,482307
570158367,99848983,482413
570158367,99848983,482506
570158367,99848983,482607
570158367,99848983,482707
570158367,99848983,482807
570158367,99848983,482907
570158367,99848983,483006
570158367,99848983,483106
570158367,99848983,483207
570158367,99848983,483307
570158367,99848983,483408
570158367,99848983,483507
570158367,99848983,483606
570158367,99848983,483707
570158367,99848983,483807
570158367,99848983,483908
570158367,99848983,484007
570158367,99848983,484107
570158367,99848983,484207
570158367,99848983,484306
570158367,99848983,484407
570158367,99848983,484507
570158367,99848983,484606
570158367,99848983,484707
570158367,99848983,484806
570158367,99848983,484907
570158367,99848983,485006
570158367,99848983,485107
570158367,99848983,485207
570158367,99848983,485307
570158367,99848983,485407
570158367,99848983,485508
570158367,99848983,485607
570158367,99848983,485707
570158367,99848983,485806
570158367,99848983,485907
570158367,99848983,486007
570158367,99848983,486107
570158367,99848983,486206
570158367,99848983,486307
570158367,99848983,486413
570158367,99848983,486507
570158367,99848983,486607
570158367,99848983,486707
570158367,99848983,486807
570158367,99848983,486908
570158367,99848983,487007
570158367,99848983,487107
570158367,99848983,487208
570158367,99848983,487307
570158367,99848983,487408
570158367,99848983,487507
570158367,99848983,487607
570158367,99848983,487707
570158367,99848983,487807
570158367,99848983,487907
570158367,99848983,488007
570158367,99848983,488107
570158367,99848983,488207
570158367,99848983,488307
570158367,99848983,488407
570158367,99848983,488508
570158367,99848983,488607
570158367,99848983,488707
570158367,99848983,488807
570158367,99848983,488907
570158367,99848983,489007
570158367,99848983,489106
570158367,99848983,489207
570158367,99848983,489306
570158367,99848983,489408
570158367,99848983,489507
570158367,99848983,489606
570158367,99848983,489707
570158367,99848983,489806
570158367,99848983,489907
570158367,99848983,490006
570158367,99848983,490107
570158367,99848983,490207
570158367,99848983,490307
570158367,99848983,490414
570158367,99848983,490506
570158367,99848983,490607
570158367,99848983,490707
570158367,99848983,490807
570158367,99848983,490907
570158367,99848983,491006
570158367,99848983,491107
570158367,99848983,491207
570158367,99848983,491307
570158367,99848983,491408
570158367,99848983,491508
570158367,99848983,491606
570158367,99848983,491706
570158367,99848983,491807
570158367,99848983,491907
570158367,99848983,492006
570158367,99848983,492107
570158367,99848983,492207
570158367,99848983,492307
570158367,99848983,492407
570158367,99848983,492507
570158367,99848983,492607
570158367,99848983,492707
570158367,99848983,492807
570158367,99848983,492907
570158367,99848983,493007
570158367,99848983,493107
570158367,99848983,493207
570158367,99848983,493307
570158367,99848983,493407
570158367,99848983,493507
570158367,99848983,493606
570158367,99848983,493708
570158367,99848983,493807
570158367,99848983,493907
570158367,99848983,494007
570158367,99848983,494106
570158367,99848983,494207
570158367,99848983,494306
570158367,99848983,494415
570158367,99848983,494507
570158367,99848983,494607
570158367,99848983,494706
570158367,99848983,494806
570158367,99848983,494907
570158367,99848983,495007
570158367,99848983,495106
570158367,99848983,495207
570158367,99848983,495307
570158367,99848983,495407
570158367,99848983,495507
570158367,99848983,495606
570158367,99848983,495707
570158367,99848983,495806
570158367,99848983,495906
570158367,99848983,496006
570158367,99848983,496107
570158367,99848983,496206
570158367,99848983,496306
570158367,99848983,496407
570158367,99848983,496506
570158367,99848983,496607
570158367,99848983,496707
570158367,99848983,496807
570158367,99848983,496906
570158367,99848983,497007
570158367,99848983,497107
570158367,99848983,497207
570158367,99848983,497307
570158367,99848983,497408
570158367,99848983,497508
570158367,99848983,497607
570158367,99848983,497708
570158367,99848983,497808
570158367,99848983,497906
570158367,99848983,498007
570158367,99848983,498107
570158367,99848983,498207
570158367,99848983,498307
570158367,99848983,498415
570158367,99848983,498507
570158367,99848983,498607
570158367,99848983,498707
570158367,99848983,498807
570158367,99848983,498906
570158367,99848983,499006
570158367,99848983,499107
570158367,99848983,499207
570158367,99848983,499306
570158367,99848983,499407
570158367,99848983,499507
570158367,99848983,499607
570158367,99848983,499707
570158367,99848983,499806
570158367,99848983,499907
570158367,99848983,500007
570158367,99848983,500107
570158367,99848983,500207
570158367,99848983,500307
570158367,99848983,500407
570158367,99848983,500506
570158367,99848983,500607
570158367,99848983,500707
570158367,99848983,500807
570158367,99848983,500906
570158367,99848983,501007
570158367,99848983,501107
570158367,99848983,501207
570158367,99848983,501307
570158367,99848983,501408
570158367,99848983,501507
570158367,99848983,501607
570158367,99848983,501707
570158367,99848983,501807
570158367,99848983,501907
570158367,99848983,502007
570158367,99848983,502107
570158367,99848983,502207
570158367,99848983,502307
570158367,99848983,502413
570158367,99848983,502507
570158367,99848983,502607
570158367,99848983,502707
570158367,99848983,502807
570158367,99848983,502907
570158367,99848983,503007
570158367,99848983,503107
570158367,99848983,503207
570158367,99848983,503307
570158367,99848983,503406
570158367,99848983,503507
570158367,99848983,503607
570158367,99848983,503707
570158367,99848983,503807
570158367,99848983,503907
570158367,99848983,504007
570158367,99848983,504106
570158367,99848983,504207
570158367,99848983,504307
570158367,99848983,504407
570158367,99848983,504507
570158367,99848983,504607
570158367,99848983,504706
570158367,99848983,504806
570158367,99848983,504907
570158367,99848983,505006
570158367,99848983,505106
570158367,99848983,505208
570158367,99848983,505307
570158367,99848983,505407
570158367,99848983,505507
570158367,99848983,505607
570158367,99848983,505707
570158367,99848983,505807
570158367,99848983,505907
570158367,99848983,506007
570158367,99848983,506107
570158367,99848983,506207
570158367,99848983,506307
570158367,99848983,506413
570158367,99848983,506507
570158367,99848983,506606
570158367,99848983,506706
570158367,99848983,506807
570158367,99848983,506907
570158367,99848983,507007
570158367,99848983,507107
570158367,99848983,507207
570158367,99848983,507307
570158367,99848983,507409
570158367,99848983,507507
570158367,99848983,507607
570158367,99848983,507706
570158367,99848983,507807
570158367,99848983,507906
570158367,99848983,508007
570158367,99848983,508107
570158367,99848983,508207
570158367,99848983,508307
570158367,99848983,508407
570158367,99848983,508507
570158367,99848983,508607
570158367,99848983,508707
570158367,99848983,508807
570158367,99848983,508907
570158367,99848983,509007
570158367,99848983,509107
570158367,99848983,509207
570158367,99848983,509307
570158367,99848983,509407
570158367,99848983,509507
570158367,99848983,509607
570158367,99848983,509707
570158367,99848983,509807
570158367,99848983,509906
570158367,99848983,510007
570158367,99848983,510106
570158367,99848983,510207
570158367,99848983,510307
570158367,99848983,510414
570158367,99848983,510507
570158367,99848983,510606
570158367,99848983,510707
570158367,99848983,510807
570158367,99848983,510907
570158367,99848983,511007
570158367,99848983,511106
570158367,99848983,511207
570158367,99848983,511307
570158367,99848983,511408
570158367,99848983,511507
570158367,99848983,511607
570158367,99848983,511707
570158367,99848983,511806
570158367,99848983,511906
570158367,99848983,512006
570158367,99848983,512106
570158367,99848983,512207
570158367,99848983,512307
570158367,99848983,512407
570158367,99848983,512507
570158367,99848983,512607
570158367,99848983,512707
570158367,99848983,512806
570158367,99848983,512906
570158367,99848983,513007
570158367,99848983,513107
570158367,99848983,513207
570158367,99848983,513307
570158367,99848983,513407
570158367,99848983,513507
570158367,99848983,513607
570158367,99848983,513706
570158367,99848983,513807
570158367,99848983,513907
570158367,99848983,514007
570158367,99848983,514107
570158367,99848983,514207
570158367,99848983,514307
570158367,99848983,514413
570158367,99848983,514507
570158367,99848983,514606
570158367,99848983,514706
570158367,99848983,514806
570158367,99848983,514907
570158367,99848983,515007
570158367,99848983,515107
570158367,99848983,515207
570158367,99848983,515307
570158367,99848983,515407
570158367,99848983,515508
570158367,99848983,515607
570158367,99848983,515707
570158367,99848983,515807
570158367,99848983,515907
570158367,99848983,516007
570158367,99848983,516107
570158367,99848983,516207
570158367,99848983,516306
570158367,99848983,516408
570158367,99848983,516507
570158367,99848983,516607
570158367,99848983,516707
570158367,99848983,516806
570158367,99848983,516906
570158367,99848983,517007
570158367,99848983,517107
570158367,99848983,517207
570158367,99848983,517307
570158367,99848983,517407
570158367,99848983,517507
570158367,99848983,517607
570158367,99848983,517707
570158367,99848983,517807
570158367,99848983,517906
570158367,99848983,518007
570158367,99848983,518107
570158367,99848983,518208
570158367,99848983,518307
570158367,99848983,518414
570158367,99848983,518507
570158367,99848983,518607
570158367,99848983,518707
570158367,99848983,518807
570158367,99848983,518906
570158367,99848983,519007
570158367,99848983,519107
570158367,99848983,519207
570158367,99848983,519307
570158367,99848983,519407
570158367,99848983,519507
570158367,99848983,519607
570158367,99848983,519706
570158367,99848983,519806
570158367,99848983,519906
570158367,99848983,520007
570158367,99848983,520107
570158367,99848983,520207
570158367,99848983,520307
570158367,99848983,520407
570158367,99848983,520507
570158367,99848983,520607
570158367,99848983,520707
570158367,99848983,520808
570158367,99848983,520906
570158367,99848983,521007
570158367,99848983,521107
570158367,99848983,521207
570158367,99848983,521306
570158367,99848983,521407
570158367,99848983,521508
570158367,99848983,521606
570158367,99848983,521707
570158367,99848983,521807
570158367,99848983,521907
570158367,99848983,522007
570158367,99848983,522107
570158367,99848983,522207
570158367,99848983,522307
570158367,99848983,522414
570158367,99848983,522507
570158367,99848983,522607
570158367,99848983,522706
570158367,99848983,522807
570158367,99848983,522907
570158367,99848983,523006
570158367,99848983,523107
570158367,99848983,523206
570158367,99848983,523307
570158367,99848983,523407
570158367,99848983,523507
570158367,99848983,523607
570158367,99848983,523707
570158367,99848983,523806
570158367,99848983,523907
570158367,99848983,524007
570158367,99848983,524107
570158367,99848983,524206
570158367,99848983,524307
570158367,99848983,524406
570158367,99848983,524507
570158367,99848983,524607
570158367,99848983,524706
570158367,99848983,524806
570158367,99848983,524907
570158367,99848983,525007
570158367,99848983,525106
570158367,99848983,525207
570158367,99848983,525306
570158367,99848983,525407
570158367,99848983,525507
570158367,99848983,525607
570158367,99848983,525707
570158367,99848983,525807
570158367,99848983,525907
570158367,99848983,526007
570158367,99848983,526107
570158367,99848983,526206
570158367,99848983,526307
570158367,99848983,526413
570158367,99848983,526507
570158367,99848983,526607
570158367,99848983,526706
570158367,99848983,526806
570158367,99848983,526906
570158367,99848983,527007
570158367,99848983,527106
570158367,99848983,527206
570158367,99848983,527307
570158367,99848983,527408
570158367,99848983,527508
570158367,99848983,527606
570158367,99848983,527707
570158367,99848983,527806
570158367,99848983,527905
570158367,99848983,528007
570158367,99848983,528107
570158367,99848983,528206
570158367,99848983,528306
570158367,99848983,528407
570158367,99848983,528506
570158367,99848983,528606
570158367,99848983,528707
570158367,99848983,528806
570158367,99848983,528906
570158367,99848983,529006
570158367,99848983,529107
570158367,99848983,529206
570158367,99848983,529306
570158367,99848983,529407
570158367,99848983,529507
570158367,99848983,529607
570158367,99848983,529706
570158367,99848983,529806
570158367,99848983,529905
570158367,99848983,530006
570158367,99848983,530106
570158367,99848983,530206
570158367,99848983,530306
570158367,99848983,530413
570158367,99848983,530507
570158367,99848983,530606
570158367,99848983,530706
570158367,99848983,530806
570158367,99848983,530907
570158367,99848983,531006
570158367,99848983,531106
570158367,99848983,531206
570158367,99848983,531306
570158367,99848983,531406
570158367,99848983,531506
570158367,99848983,531606
570158367,99848983,531706
570158367,99848983,531807
570158367,99848983,531907
570158367,99848983,532006
570158367,99848983,532106
570158367,99848983,532206
570158367,99848983,532306
570158367,99848983,532406
570158367,99848983,532506
570158367,99848983,532606
570158367,99848983,532707
570158367,99848983,532807
570158367,99848983,532906
570158367,99848983,533006
570158367,99848983,533106
570158367,99848983,533206
570158367,99848983,533306
570158367,99848983,533406
570158367,99848983,533508
570158367,99848983,533607
570158367,99848983,533706
570158367,99848983,533806
570158367,99848983,533906
570158367,99848983,534006
570158367,99848983,534106
570158367,99848983,534206
570158367,99848983,534306
570158367,99848983,534413
570158367,99848983,534506
570158367,99848983,534607
570158367,99848983,534706
570158367,99848983,534806
570158367,99848983,534906
570158367,99848983,535006
570158367,99848983,535106
570158367,99848983,535206
570158367,99848983,535305
570158367,99848983,535406
570158367,99848983,535506
570158367,99848983,535606
570158367,99848983,535706
570158367,99848983,535806
570158367,99848983,535906
570158367,99848983,536006
570158367,99848983,536105
570158367,99848983,536206
570158367,99848983,536307
570158367,99848983,536406
570158367,99848983,536506
570158367,99848983,536606
570158367,99848983,536706
570158367,99848983,536807
570158367,99848983,536906
570158367,99848983,537006
570158367,99848983,537106
570158367,99848983,537208
570158367,99848983,537306
570158367,99848983,537406
570158367,99848983,537506
570158367,99848983,537606
570158367,99848983,537706
570158367,99848983,537806
570158367,99848983,537906
570158367,99848983,538006
570158367,99848983,538107
570158367,99848983,538206
570158367,99848983,538306
570158367,99848983,538414
570158367,99848983,538506
570158367,99848983,538605
570158367,99848983,538707
570158367,99848983,538806
570158367,99848983,538906
570158367,99848983,539007
570158367,99848983,539106
570158367,99848983,539206
570158367,99848983,539306
570158367,99848983,539406
570158367,99848983,539506
570158367,99848983,539606
570158367,99848983,539706
570158367,99848983,539806
570158367,99848983,539907
570158367,99848983,540006
570158367,99848983,540106
570158367,99848983,540206
570158367,99848983,540306
570158367,99848983,540406
570158367,99848983,540506
570158367,99848983,540606
570158367,99848983,540706
570158367,99848983,540807
570158367,99848983,540906
570158367,99848983,541005
570158367,99848983,541106
570158367,99848983,541206
570158367,99848983,541306
570158367,99848983,541406
570158367,99848983,541507
570158367,99848983,541606
570158367,99848983,541707
570158367,99848983,541806
570158367,99848983,541906
570158367,99848983,542006
570158367,99848983,542106
570158367,99848983,542206
570158367,99848983,542306
570158367,99848983,542412
570158367,99848983,542506
570158367,99848983,542607
570158367,99848983,542706
570158367,99848983,542806
570158367,99848983,542906
570158367,99848983,543006
570158367,99848983,543106
570158367,99848983,543206
570158367,99848983,543305
570158367,99848983,543406
570158367,99848983,543506
570158367,99848983,543605
570158367,99848983,543706
570158367,99848983,543805
570158367,99848983,543906
570158367,99848983,544005
570158367,99848983,544106
570158367,99848983,544206
570158367,99848983,544306
570158367,99848983,544407
570158367,99848983,544506
570158367,99848983,544606
570158367,99848983,544706
570158367,99848983,544805
570158367,99848983,544906
570158367,99848983,545006
570158367,99848983,545106
570158367,99848983,545206
570158367,99848983,545307
570158367,99848983,545406
570158367,99848983,545507
570158367,99848983,545606
570158367,99848983,545706
570158367,99848983,545806
570158367,99848983,545906
570158367,99848983,546005
570158367,99848983,546106
570158367,99848983,546207
570158367,99848983,546306
570158367,99848983,546411
570158367,99848983,546506
570158367,99848983,546606
570158367,99848983,546706
570158367,99848983,546806
570158367,99848983,546905
570158367,99848983,547006
570158367,99848983,547107
570158367,99848983,547206
570158367,99848983,547306
570158367,99848983,547405
570158367,99848983,547505
570158367,99848983,547606
570158367,99848983,547706
570158367,99848983,547806
570158367,99848983,547905
570158367,99848983,548007
570158367,99848983,548106
570158367,99848983,548206
570158367,99848983,548306
570158367,99848983,548406
570158367,99848983,548506
570158367,99848983,548606
570158367,99848983,548705
570158367,99848983,548806
570158367,99848983,548907
570158367,99848983,549006
570158367,99848983,549106
570158367,99848983,549207
570158367,99848983,549306
570158367,99848983,549406
570158367,99848983,549506
570158367,99848983,549606
570158367,99848983,549706
570158367,99848983,549807
570158367,99848983,549905
570158367,99848983,550006
570158367,99848983,550105
570158367,99848983,550205
570158367,99848983,550306
570158367,99848983,550412
570158367,99848983,550506
570158367,99848983,550606
570158367,99848983,550707
570158367,99848983,550806
570158367,99848983,550905
570158367,99848983,551005
570158367,99848983,551106
570158367,99848983,551207
570158367,99848983,551306
570158367,99848983,551406
570158367,99848983,551507
570158367,99848983,551607
570158367,99848983,551706
570158367,99848983,551805
570158367,99848983,551906
570158367,99848983,552006
570158367,99848983,552106
570158367,99848983,552205
570158367,99848983,552306
570158367,99848983,552406
570158367,99848983,552507
570158367,99848983,552606
570158367,99848983,552706
570158367,99848983,552805
570158367,99848983,552905
570158367,99848983,553007
570158367,99848983,553106
570158367,99848983,553206
570158367,99848983,553306
570158367,99848983,553407
570158367,99848983,553506
570158367,99848983,553606
570158367,99848983,553706
570158367,99848983,553807
570158367,99848983,553906
570158367,99848983,554005
570158367,99848983,554106
570158367,99848983,554206
570158367,99848983,554307
570158367,99848983,554411
570158367,99848983,554506
570158367,99848983,554605
570158367,99848983,554705
570158367,99848983,554805
570158367,99848983,554906
570158367,99848983,555006
570158367,99848983,555106
570158367,99848983,555209
570158367,99848983,555306
570158367,99848983,555406
570158367,99848983,555506
570158367,99848983,555606
570158367,99848983,555705
